Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
66.89,6689,26536,1,0,0,0,827.63672,878.52478,1599.65515,1693.573,-0.78005,-1.37638,3.23618,-87.238,-9.66,-71.523,6652,66418,102801
66.9,6690,26537,1,0,0,0,827.63672,878.52478,1599.12109,1693.11523,-0.54372,-1.33,2.94406,-96.95,-24.29,-57.558,6652,66418,102801
66.91,6691,26538,1,0,0,0,827.63672,878.52478,1598.96851,1692.65747,-0.32276,-1.2338,2.52998,-87.955,-39.323,-44.24,6679,66392,102591
66.92,6692,26539,1,0,0,0,827.63672,878.52478,1599.27368,1692.42859,-0.10889,-1.11649,2.04804,-66.833,-55.265,-32.253,6679,66392,102591
66.93,6693,26540,1,0,0,0,827.33154,878.52478,1598.51074,1691.97083,0.26222,-0.78945,1.19218,-12.11,-86.643,-10.29,6731,66346,102312
66.94,6694,26541,1,0,0,0,827.33154,878.52478,1598.12927,1691.74194,0.39247,-0.6006,0.8688,10.5,-97.843,-0.158,6731,66346,102312
66.95,6695,26542,1,0,0,0,827.33154,878.52478,1598.51074,1691.81824,0.46803,-0.41432,0.59877,22.12,-104.633,9.853,6778,66321,102126
66.96,6696,26543,1,0,0,0,827.33154,878.52478,1598.12927,1691.36047,0.49025,-0.24647,0.3744,25.918,-107.468,20.948,6778,66321,102126
66.97,6697,26544,1,0,0,0,827.33154,878.52478,1598.12927,1691.13159,0.4612,-0.16321,0.11475,28.333,-107.345,34.09,6808,66303,102004
66.98,6698,26545,1,0,0,0,827.33154,877.22778,1598.96851,1691.51306,0.32875,-0.08716,-0.24732,27.738,-101.675,58.923,6808,66303,102004
66.99,6699,26546,1,0,0,0,827.33154,877.22778,1597.90039,1691.28418,0.23109,-0.04846,-0.36525,32.865,-94.43,66.623,6826,66324,102018
67.0,6700,26547,1,0,0,0,827.33154,877.22778,1597.97668,1691.20789,0.12256,-0.00427,-0.45729,37.905,-85.103,69.125,6826,66324,102018
67.01,6701,26548,1,0,0,0,827.33154,877.22778,1598.43445,1691.66565,0.02344,0.01196,-0.52431,41.125,-75.583,67.323,6828,66356,102098
67.02,6702,26549,1,0,0,0,827.33154,877.22778,1598.05298,1691.20789,-0.05982,0.03504,-0.55397,40.74,-65.328,61.145,6828,66356,102098
67.03,6703,26550,1,0,0,0,827.02637,877.22778,1597.8241,1691.43677,-0.18641,0.05676,-0.60366,29.4,-43.26,42.753,6830,66384,102178
67.04,6704,26551,1,0,0,0,827.02637,877.22778,1598.12927,1691.36047,-0.22327,0.04846,-0.62404,23.8,-33.145,35.368,6830,66384,102178
67.05,6705,26552,1,0,0,0,827.02637,877.22778,1597.44263,1691.36047,-0.25526,0.03333,-0.62026,20.44,-23.555,29.768,6830,66384,102178
67.06,6706,26553,1,0,0,0,827.02637,877.22778,1598.05298,1691.43677,-0.27967,0.03455,-0.63186,18.428,-14.455,24.973,6833,66406,102227
67.07,6707,26554,1,0,0,0,827.02637,877.22778,1598.51074,1691.58936,-0.29347,0.0387,-0.63002,17.115,-6.703,20.93,6833,66406,102227
67.08,6708,26555,1,0,0,0,827.02637,877.38037,1597.90039,1691.58936,-0.28419,0.01807,-0.55043,14.928,7.158,16.118,6834,66402,102212
67.09,6709,26556,1,0,0,0,827.02637,877.38037,1597.7478,1691.51306,-0.26368,-0.00476,-0.48329,15.488,14.0,13.475,6834,66402,102212
67.1,6710,26557,1,0,0,0,827.02637,877.38037,1598.28186,1691.36047,-0.23914,-0.02332,-0.41371,17.01,20.93,11.673,6836,66402,102217
67.11,6711,26558,1,0,0,0,827.02637,877.38037,1597.8241,1691.28418,-0.21131,-0.0249,-0.33949,19.058,27.475,10.955,6836,66402,102217
67.12,6712,26559,1,0,0,0,827.02637,877.38037,1597.7478,1691.36047,-0.1803,-0.0343,-0.25355,20.86,34.143,9.643,6843,66405,102205
67.13,6713,26560,1,0,0,0,827.17896,877.38037,1598.58704,1691.20789,-0.13807,-0.03638,-0.09009,20.983,47.023,10.168,6856,66410,102173
67.14,6714,26561,1,0,0,0,827.17896,877.38037,1597.44263,1691.36047,-0.11756,-0.01965,0.02844,24.168,52.553,11.83,6856,66410,102173
67.15,6715,26562,1,0,0,0,827.17896,877.38037,1597.59521,1691.28418,-0.0824,0.02454,0.14148,29.663,57.715,14.088,6856,66410,102173
67.16,6716,26563,1,0,0,0,827.17896,877.38037,1598.28186,1691.36047,-0.04309,0.10559,0.29994,33.18,62.948,17.168,6862,66408,102146
67.17,6717,26564,1,0,0,0,827.17896,877.38037,1597.67151,1691.43677,-0.01831,0.18104,0.5182,29.838,68.723,20.283,6862,66408,102146
67.18,6718,26565,1,0,0,0,827.17896,877.22778,1598.05298,1691.74194,-0.03308,0.15882,1.31718,1.418,78.733,17.833,6859,66392,102133
67.19,6719,26566,1,0,0,0,827.17896,877.22778,1598.12927,1691.89453,-0.08679,0.04138,1.79998,-12.723,79.1,10.955,6859,66392,102133
67.2,6720,26567,1,0,0,0,827.17896,877.22778,1598.12927,1692.04712,-0.2107,-0.13843,2.28925,-21.14,74.585,0.56,6831,66354,102161
67.21,6721,26568,1,0,0,0,827.17896,877.22778,1598.20557,1692.35229,-0.40626,-0.39808,2.65609,-18.62,64.33,-11.515,6831,66354,102161
67.22,6722,26569,1,0,0,0,827.17896,877.22778,1599.0448,1692.73376,-0.59963,-0.61501,2.91232,-6.51,49.91,-23.695,6789,66314,102218
67.23,6723,26570,1,0,0,0,827.40784,877.22778,1598.66333,1692.88635,-0.82241,-0.86428,3.21335,36.225,24.238,-46.585,6749,66313,102352
67.24,6724,26571,1,0,0,0,827.40784,877.22778,1598.58704,1693.26782,-0.84121,-0.88174,3.34068,36.225,18.025,-53.585,6749,66313,102352
67.25,6725,26572,1,0,0,0,827.40784,877.22778,1599.34998,1693.26782,-0.83084,-0.88516,3.40684,39.76,14.42,-62.685,6749,66313,102352
67.26,6726,26573,1,0,0,0,827.40784,877.22778,1598.89221,1693.34412,-0.87259,-0.9628,3.40477,12.058,12.04,-71.26,6717,66342,102511
67.27,6727,26574,1,0,0,0,827.40784,877.22778,1599.0448,1693.26782,-0.89981,-1.10855,3.33958,-23.52,7.665,-76.528,6717,66342,102511
67.28,6728,26575,1,0,0,0,827.40784,878.06702,1598.96851,1693.19153,-0.85549,-1.30827,3.20261,-47.058,0.753,-77.525,6699,66379,102630
67.29,6729,26576,1,0,0,0,827.40784,878.06702,1598.51074,1692.96265,-0.70754,-1.42265,2.98813,-50.715,-7.49,-73.168,6699,66379,102630
67.3,6730,26577,1,0,0,0,827.40784,878.06702,1598.66333,1692.58118,-0.29115,-1.22721,2.3459,-17.78,-24.518,-50.348,6710,66383,102574
67.31,6731,26578,1,0,0,0,827.40784,878.06702,1598.73962,1692.19971,-0.11951,-1.04727,1.99225,5.985,-32.742,-37.31,6710,66383,102574
67.32,6732,26579,1,0,0,0,827.40784,878.06702,1598.35815,1692.19971,0.03052,-0.86087,1.653,26.635,-42.0,-23.625,6732,66367,102434
67.33,6733,26580,1,0,0,0,827.33154,878.06702,1598.28186,1691.74194,0.16126,-0.6625,1.33476,39.603,-52.063,-9.083,6770,66376,102348
67.34,6734,26581,1,0,0,0,827.33154,878.06702,1598.12927,1691.28418,0.27393,-0.48073,1.02091,44.048,-62.335,5.88,6770,66376,102348
67.35,6735,26582,1,0,0,0,827.33154,878.06702,1597.90039,1691.13159,0.43971,-0.21339,0.47804,36.768,-80.448,32.725,6770,66376,102348
67.36,6736,26583,1,0,0,0,827.33154,878.06702,1597.8241,1690.90271,0.46242,-0.16297,0.23939,33.67,-85.908,44.083,6820,66398,102274
67.37,6737,26584,1,0,0,0,827.33154,878.06702,1598.12927,1690.979,0.44215,-0.11744,0.04151,29.593,-89.18,52.29,6820,66398,102274
67.38,6738,26585,1,0,0,0,827.33154,876.92261,1597.8241,1690.82642,0.3827,-0.09156,-0.09803,28.665,-90.265,55.983,6852,66400,102174
67.39,6739,26586,1,0,0,0,827.33154,876.92261,1597.59521,1690.979,0.2964,-0.06384,-0.21094,27.475,-87.973,56.35,6852,66400,102174
67.4,6740,26587,1,0,0,0,827.33154,876.92261,1598.12927,1691.20789,0.12122,-0.0221,-0.35914,20.633,-78.155,50.628,6874,66414,102165
67.41,6741,26588,1,0,0,0,827.33154,876.92261,1597.59521,1691.0553,0.04688,-0.01575,-0.39308,16.783,-70.823,46.34,6874,66414,102165
67.42,6742,26589,1,0,0,0,827.33154,876.92261,1597.59521,1691.13159,-0.02954,-0.01868,-0.41432,12.618,-62.09,42.0,6884,66443,102220
67.43,6743,26590,1,0,0,0,827.10266,876.92261,1597.7478,1691.20789,-0.09778,-0.0116,-0.44191,8.505,-52.588,37.818,6884,66443,102220
67.44,6744,26591,1,0,0,0,827.10266,876.92261,1597.51892,1691.28418,-0.15528,-0.01514,-0.47926,5.268,-42.945,34.388,6891,66474,102289
67.45,6745,26592,1,0,0,0,827.10266,876.92261,1597.51892,1691.36047,-0.25648,-0.05676,-0.52699,-0.123,-24.01,30.328,6891,66474,102289
67.46,6746,26593,1,0,0,0,827.10266,876.92261,1597.97668,1691.20789,-0.30177,-0.05884,-0.53322,-1.873,-14.578,28.788,6893,66490,102329
67.47,6747,26594,1,0,0,0,827.10266,876.92261,1597.59521,1691.20789,-0.32728,-0.05188,-0.56227,-1.908,-6.108,26.373,6893,66490,102329
67.48,6748,26595,1,0,0,0,827.10266,876.9989,1597.59521,1691.0553,-0.32984,-0.03821,-0.57619,-2.013,1.19,24.098,6894,66487,102330
67.49,6749,26596,1,0,0,0,827.10266,876.9989,1597.59521,1691.0553,-0.30885,-0.03381,-0.55263,-1.733,8.61,21.753,6894,66487,102330
67.5,6750,26597,1,0,0,0,827.10266,876.9989,1597.51892,1691.28418,-0.27393,-0.02283,-0.50722,0.56,17.168,18.393,6896,66493,102347
67.51,6751,26598,1,0,0,0,827.10266,876.9989,1597.59521,1690.82642,-0.21216,0.01367,-0.40492,9.625,34.948,14.158,6896,66493,102347
67.52,6752,26599,1,0,0,0,827.10266,876.9989,1598.20557,1690.75012,-0.19361,0.03369,-0.31861,13.965,44.153,14.158,6906,66491,102326
67.53,6753,26600,1,0,0,0,826.87378,876.9989,1597.59521,1690.82642,-0.18372,0.06787,-0.21448,17.045,53.638,14.665,6906,66491,102326
67.54,6754,26601,1,0,0,0,826.87378,876.9989,1597.51892,1690.59753,-0.17261,0.11267,-0.10987,18.62,62.843,15.908,6909,66491,102317
67.55,6755,26602,1,0,0,0,826.87378,876.9989,1597.90039,1690.67383,-0.15516,0.15784,0.06629,18.41,71.838,17.535,6909,66491,102317
67.56,6756,26603,1,0,0,0,826.87378,876.9989,1597.8241,1691.0553,-0.14222,0.20338,0.74844,21.613,90.073,17.027,6911,66484,102318
67.57,6757,26604,1,0,0,0,826.87378,876.9989,1598.20557,1691.20789,-0.16358,0.23292,1.19852,20.265,97.458,13.808,6911,66484,102318
67.58,6758,26605,1,0,0,0,826.87378,877.30408,1598.66333,1691.58936,-0.21815,0.22523,1.72454,18.113,100.94,9.73,6881,66434,102315
67.59,6759,26606,1,0,0,0,826.87378,877.30408,1598.35815,1691.89453,-0.32569,0.15784,2.1966,17.01,100.048,4.253,6881,66434,102315
67.6,6760,26607,1,0,0,0,826.87378,877.30408,1598.73962,1692.276,-0.46779,0.05054,2.60164,19.215,93.923,-5.25,6828,66355,102321
67.61,6761,26608,1,0,0,0,826.87378,877.30408,1599.27368,1692.65747,-0.77139,-0.16163,3.16477,45.063,72.24,-37.555,6828,66355,102321
67.62,6762,26609,1,0,0,0,826.87378,877.30408,1599.12109,1692.42859,-0.88113,-0.26234,3.39842,58.835,60.253,-53.55,6782,66298,102346
67.63,6763,26610,1,0,0,0,827.78931,877.30408,1599.42627,1692.65747,-0.92019,-0.3722,3.62877,67.743,49.91,-67.515,6782,66298,102346
67.64,6764,26611,1,0,0,0,827.78931,877.30408,1599.96033,1692.73376,-0.92337,-0.45692,3.81616,59.273,42.718,-80.203,6742,66271,102416
67.65,6765,26612,1,0,0,0,827.78931,877.30408,1599.42627,1692.65747,-0.92288,-0.52028,3.80822,32.568,36.12,-92.68,6742,66271,102416
67.66,6766,26613,1,0,0,0,827.78931,877.30408,1599.34998,1692.35229,-0.76907,-0.68947,3.44761,-28.035,20.02,-102.603,6721,66286,102478
67.67,6767,26614,1,0,0,0,827.78931,877.30408,1599.34998,1692.35229,-0.61586,-0.78323,3.18113,-46.83,9.905,-96.653,6721,66286,102478
67.68,6768,26615,1,0,0,0,827.78931,877.53296,1599.12109,1691.89453,-0.46132,-0.84512,2.8912,-55.073,-1.698,-85.33,6730,66286,102390
67.69,6769,26616,1,0,0,0,827.78931,877.53296,1598.66333,1691.81824,-0.29102,-0.84072,2.56612,-52.483,-14.473,-71.803,6730,66286,102390
67.7,6770,26617,1,0,0,0,827.78931,877.53296,1598.96851,1691.43677,-0.12159,-0.78286,2.19001,-39.165,-26.74,-58.468,6757,66283,102258
67.71,6771,26618,1,0,0,0,827.78931,877.53296,1598.35815,1690.979,0.17457,-0.68813,1.80523,-18.183,-39.358,-46.708,6757,66283,102258
67.72,6772,26619,1,0,0,0,827.78931,877.53296,1598.12927,1690.979,0.28968,-0.45839,1.08646,14.245,-64.803,-21.28,6798,66321,102206
67.73,6773,26620,1,0,0,0,827.25525,877.53296,1598.73962,1690.67383,0.38319,-0.34889,0.7803,18.988,-74.043,-7.508,6798,66321,102206
67.74,6774,26621,1,0,0,0,827.25525,877.53296,1597.8241,1690.82642,0.43922,-0.25611,0.51393,18.83,-80.15,6.86,6844,66388,102199
67.75,6775,26622,1,0,0,0,827.25525,877.53296,1597.90039,1690.67383,0.46266,-0.19385,0.27161,15.54,-83.895,20.073,6844,66388,102199
67.76,6776,26623,1,0,0,0,827.25525,877.53296,1598.35815,1690.67383,0.45607,-0.16028,0.07947,10.395,-86.065,30.958,6879,66435,102161
67.77,6777,26624,1,0,0,0,827.25525,877.53296,1597.29004,1690.59753,0.34327,-0.15149,-0.18213,2.1,-84.455,43.225,6879,66435,102161
67.78,6778,26625,1,0,0,0,827.25525,876.92261,1597.67151,1690.75012,0.2627,-0.17786,-0.27857,2.153,-80.605,44.66,6904,66457,102141
67.79,6779,26626,1,0,0,0,827.25525,876.92261,1597.7478,1690.52124,0.18226,-0.20887,-0.34486,6.248,-74.813,44.38,6904,66457,102141
67.8,6780,26627,1,0,0,0,827.25525,876.92261,1597.59521,1690.59753,0.10511,-0.2024,-0.38453,11.498,-66.903,42.683,6922,66499,102183
67.81,6781,26628,1,0,0,0,827.25525,876.92261,1597.67151,1690.36865,0.03357,-0.17994,-0.41884,17.045,-57.978,40.373,6922,66499,102183
67.82,6782,26629,1,0,0,0,827.25525,876.92261,1598.12927,1690.52124,-0.13245,-0.15345,-0.49623,17.168,-38.115,37.8,6923,66539,102278
67.83,6783,26630,1,0,0,0,826.87378,876.92261,1597.67151,1690.52124,-0.20862,-0.15503,-0.54054,12.268,-27.965,37.293,6923,66539,102278
67.84,6784,26631,1,0,0,0,826.87378,876.92261,1597.59521,1690.36865,-0.25721,-0.15687,-0.57448,7.368,-19.338,36.61,6923,66573,102360
67.85,6785,26632,1,0,0,0,826.87378,876.92261,1597.29004,1690.36865,-0.28065,-0.14686,-0.58498,3.448,-11.708,35.525,6923,66573,102360
67.86,6786,26633,1,0,0,0,826.87378,876.92261,1597.21375,1690.36865,-0.29774,-0.13282,-0.5873,0.088,-4.147,34.825,6925,66579,102388
67.87,6787,26634,1,0,0,0,826.87378,876.92261,1597.7478,1690.44495,-0.30848,-0.10559,-0.55483,-5.303,11.358,32.165,6925,66579,102388
67.88,6788,26635,1,0,0,0,826.87378,876.69373,1598.43445,1690.44495,-0.29969,-0.07617,-0.52492,-7.788,19.863,30.048,6929,66582,102413
67.89,6789,26636,1,0,0,0,826.87378,876.69373,1597.44263,1690.36865,-0.28346,-0.04175,-0.49586,-9.73,28.053,27.3,6929,66582,102413
67.9,6790,26637,1,0,0,0,826.87378,876.69373,1597.51892,1690.52124,-0.26588,-0.02039,-0.45766,-12.425,35.245,25.183,6932,66587,102424
67.91,6791,26638,1,0,0,0,826.87378,876.69373,1598.28186,1690.52124,-0.26173,-0.00708,-0.40504,-14.91,42.7,23.275,6932,66587,102424
67.92,6792,26639,1,0,0,0,826.87378,876.69373,1597.59521,1690.59753,-0.25318,0.04114,-0.28053,-13.283,57.278,17.903,6932,66586,102415
67.93,6793,26640,1,0,0,0,826.87378,876.69373,1597.67151,1690.29236,-0.25098,0.06238,-0.1764,-9.083,64.558,16.73,6932,66586,102415
67.94,6794,26641,1,0,0,0,826.87378,876.69373,1598.05298,1690.59753,-0.24049,0.09058,-0.02039,-5.425,72.695,16.888,6937,66581,102413
67.95,6795,26642,1,0,0,0,826.87378,876.69373,1597.7478,1690.75012,-0.23121,0.1272,0.18909,-3.448,81.953,17.308,6937,66581,102413
67.96,6796,26643,1,0,0,0,826.87378,876.69373,1597.90039,1691.0553,-0.26844,0.14063,0.45192,-4.183,93.275,17.238,6929,66560,102422
67.97,6797,26644,1,0,0,0,826.87378,876.69373,1598.58704,1691.20789,-0.36341,0.17408,0.80801,-8.75,107.38,15.698,6929,66560,102422
67.98,6798,26645,1,0,0,0,826.87378,877.22778,1598.35815,1691.89453,-0.59072,0.22205,1.79229,-19.303,128.328,5.968,6896,66510,102461
67.99,6799,26646,1,0,0,0,826.87378,877.22778,1598.35815,1691.74194,-0.71645,0.15906,2.25251,-25.358,129.605,-0.035,6896,66510,102461
68.0,6800,26647,1,0,0,0,826.87378,877.22778,1599.0448,1691.81824,-0.83181,0.0896,2.62801,-32.34,125.72,-8.733,6839,66425,102471
68.01,6801,26648,1,0,0,0,826.87378,877.22778,1598.81592,1692.12341,-0.92666,-0.00855,2.95285,-32.445,119.053,-22.103,6839,66425,102471
68.02,6802,26649,1,0,0,0,826.87378,877.22778,1599.0448,1692.35229,-1.00381,-0.12964,3.28941,-24.833,111.038,-37.258,6797,66373,102498
68.03,6803,26650,1,0,0,0,828.09448,877.22778,1600.18921,1692.50488,-1.08304,-0.41749,3.88903,-19.18,90.44,-62.038,6797,66373,102498
68.04,6804,26651,1,0,0,0,828.09448,877.22778,1599.27368,1692.19971,-1.09586,-0.58473,3.99963,-26.04,76.703,-73.955,6759,66347,102565
68.05,6805,26652,1,0,0,0,828.09448,877.22778,1599.42627,1692.19971,-1.0762,-0.72732,3.99963,-40.058,61.233,-82.67,6759,66347,102565
68.06,6806,26653,1,0,0,0,828.09448,877.22778,1599.80774,1692.12341,-0.98904,-0.81863,3.99963,-54.88,44.048,-86.625,6737,66350,102612
68.07,6807,26654,1,0,0,0,828.09448,877.22778,1599.27368,1691.97083,-0.85452,-0.87588,3.82128,-64.645,26.11,-85.978,6737,66350,102612
68.08,6808,26655,1,0,0,0,828.09448,877.38037,1599.0448,1691.81824,-0.51527,-0.90786,3.24644,-79.503,-15.19,-67.428,6742,66349,102550
68.09,6809,26656,1,0,0,0,828.09448,877.38037,1599.12109,1691.51306,-0.32716,-0.88919,2.88119,-78.663,-35.683,-52.308,6742,66349,102550
68.1,6810,26657,1,0,0,0,828.09448,877.38037,1598.81592,1691.20789,-0.11963,-0.83499,2.48067,-68.688,-55.09,-37.223,6766,66324,102392
68.11,6811,26658,1,0,0,0,828.09448,877.38037,1598.66333,1690.979,0.09241,-0.73855,2.05634,-52.29,-73.938,-22.505,6766,66324,102392
68.12,6812,26659,1,0,0,0,828.09448,877.38037,1598.96851,1690.82642,0.29554,-0.63124,1.65252,-32.638,-91.543,-7.91,6807,66320,102235
68.13,6813,26660,1,0,0,0,827.17896,877.38037,1598.35815,1690.52124,0.56655,-0.412,0.96548,5.39,-118.248,19.058,6807,66320,102235
68.14,6814,26661,1,0,0,0,827.17896,877.38037,1598.20557,1690.44495,0.59511,-0.31288,0.67019,22.138,-125.055,30.363,6859,66363,102148
68.15,6815,26662,1,0,0,0,827.17896,877.38037,1598.51074,1690.67383,0.55641,-0.22108,0.40822,34.073,-128.678,37.695,6859,66363,102148
68.16,6816,26663,1,0,0,0,827.17896,877.38037,1597.97668,1690.36865,0.47267,-0.141,0.15772,38.518,-130.55,43.838,6890,66410,102127
68.17,6817,26664,1,0,0,0,827.17896,877.38037,1597.90039,1690.29236,0.38002,-0.09009,-0.07288,36.47,-131.705,49.42,6890,66410,102127
68.18,6818,26665,1,0,0,0,827.17896,876.61743,1598.66333,1690.29236,0.20618,-0.09265,-0.34632,29.225,-126.84,56.035,6914,66450,102172
68.19,6819,26666,1,0,0,0,827.17896,876.61743,1596.90857,1690.29236,0.09461,-0.13123,-0.43092,26.688,-118.44,56.84,6914,66450,102172
68.2,6820,26667,1,0,0,0,827.17896,876.61743,1597.06116,1690.44495,-0.03137,-0.16468,-0.49843,26.583,-107.135,55.668,6923,66499,102273
68.21,6821,26668,1,0,0,0,827.17896,876.61743,1598.12927,1690.44495,-0.16126,-0.17713,-0.57143,28.735,-94.938,53.13,6923,66499,102273
68.22,6822,26669,1,0,0,0,827.17896,876.61743,1597.44263,1690.59753,-0.27235,-0.16102,-0.65432,32.463,-82.705,49.455,6927,66559,102418
68.23,6823,26670,1,0,0,0,826.87378,876.61743,1597.8241,1690.59753,-0.41481,-0.13306,-0.798,34.178,-60.445,42.438,6927,66559,102418
68.24,6824,26671,1,0,0,0,826.87378,876.61743,1597.8241,1690.67383,-0.4507,-0.11768,-0.82522,30.223,-50.295,40.39,6926,66581,102493
68.25,6825,26672,1,0,0,0,826.87378,876.61743,1597.59521,1690.67383,-0.45131,-0.11072,-0.82998,26.74,-39.41,37.17,6926,66581,102493
68.26,6826,26673,1,0,0,0,826.87378,876.61743,1597.59521,1690.59753,-0.43019,-0.09449,-0.82205,22.54,-27.895,34.213,6922,66588,102528
68.27,6827,26674,1,0,0,0,826.87378,876.61743,1598.20557,1690.90271,-0.40126,-0.0586,-0.80654,18.2,-16.398,32.603,6922,66588,102528
68.28,6828,26675,1,0,0,0,826.87378,876.69373,1597.8241,1690.75012,-0.35328,-0.01355,-0.71853,9.1,5.688,29.89,6918,66582,102549
68.29,6829,26676,1,0,0,0,826.87378,876.69373,1597.59521,1690.82642,-0.31422,-0.00269,-0.64675,2.38,14.385,27.668,6918,66582,102549
68.3,6830,26677,1,0,0,0,826.87378,876.69373,1597.8241,1690.59753,-0.27137,-0.0072,-0.56679,-3.36,22.155,25.27,6916,66572,102530
68.31,6831,26678,1,0,0,0,826.87378,876.69373,1597.8241,1690.67383,-0.24451,-0.02771,-0.48073,-6.038,30.468,23.1,6916,66572,102530
68.32,6832,26679,1,0,0,0,826.87378,876.69373,1597.8241,1690.67383,-0.24476,-0.02661,-0.37123,-6.003,39.463,20.825,6916,66559,102496
68.33,6833,26680,1,0,0,0,826.95007,876.69373,1597.8241,1690.67383,-0.24793,0.04468,-0.13794,-0.823,54.373,17.99,6916,66559,102496
68.34,6834,26681,1,0,0,0,826.95007,876.69373,1597.8241,1690.67383,-0.23475,0.08155,0.0354,1.26,61.653,18.358,6918,66553,102483
68.35,6835,26682,1,0,0,0,826.95007,876.69373,1597.8241,1690.82642,-0.22266,0.08362,0.28394,1.698,70.298,19.04,6918,66553,102483
68.36,6836,26683,1,0,0,0,826.95007,876.69373,1598.58704,1691.13159,-0.23621,0.10877,0.64309,-2.013,81.165,19.478,6905,66535,102490
68.37,6837,26684,1,0,0,0,826.95007,876.69373,1598.28186,1691.43677,-0.27332,0.17933,1.08219,-8.05,94.08,18.445,6905,66535,102490
68.38,6838,26685,1,0,0,0,826.95007,877.53296,1598.66333,1692.04712,-0.46632,0.18897,2.09992,-21.28,108.955,11.795,6858,66454,102503
68.39,6839,26686,1,0,0,0,826.95007,877.53296,1599.19739,1692.04712,-0.58083,0.02991,2.48091,-21.28,105.508,6.773,6858,66454,102503
68.4,6840,26687,1,0,0,0,826.95007,877.53296,1598.89221,1692.04712,-0.6813,-0.10364,2.80673,-39.358,98.473,-4.393,6796,66368,102567
68.41,6841,26688,1,0,0,0,826.95007,877.53296,1599.19739,1692.42859,-0.77981,-0.19617,3.02316,-36.54,93.013,-20.58,6796,66368,102567
68.42,6842,26689,1,0,0,0,826.95007,877.53296,1599.73145,1692.88635,-0.86111,-0.30653,3.22495,-28.473,88.55,-38.448,6753,66342,102652
68.43,6843,26690,1,0,0,0,827.8656,877.53296,1599.65515,1693.03894,-0.93301,-0.45277,3.51476,-26.233,84.123,-55.703,6753,66342,102652
68.44,6844,26691,1,0,0,0,827.8656,877.53296,1599.57886,1693.26782,-0.99026,-0.62673,3.76305,-34.93,78.488,-71.278,6711,66341,102773
68.45,6845,26692,1,0,0,0,827.8656,877.53296,1600.2655,1693.26782,-0.96133,-0.92264,3.74938,-71.278,60.025,-91.928,6711,66341,102773
68.46,6846,26693,1,0,0,0,827.8656,877.53296,1599.65515,1692.96265,-0.79836,-0.97293,3.56554,-80.833,48.983,-93.678,6694,66373,102867
68.47,6847,26694,1,0,0,0,827.8656,877.53296,1599.57886,1692.58118,-0.60695,-0.98404,3.33396,-84.175,37.783,-89.18,6694,66373,102867
68.48,6848,26695,1,0,0,0,827.8656,877.76184,1600.03662,1692.276,-0.43458,-0.98611,3.07126,-82.933,24.273,-76.983,6703,66365,102791
68.49,6849,26696,1,0,0,0,827.8656,877.76184,1599.12109,1692.12341,-0.2743,-0.98001,2.77413,-73.01,9.1,-59.815,6703,66365,102791
68.5,6850,26697,1,0,0,0,827.8656,877.76184,1599.12109,1691.58936,0.07385,-0.74538,2.05109,-27.615,-20.843,-25.148,6724,66345,102621
68.51,6851,26698,1,0,0,0,827.8656,877.76184,1599.50256,1691.36047,0.25062,-0.57497,1.66741,-2.52,-37.958,-9.59,6724,66345,102621
68.52,6852,26699,1,0,0,0,827.8656,877.76184,1598.73962,1691.0553,0.4098,-0.41774,1.31706,16.38,-55.563,4.778,6762,66349,102509
68.53,6853,26700,1,0,0,0,827.40784,877.76184,1598.58704,1691.51306,0.5237,-0.27259,0.99173,27.335,-71.103,18.69,6762,66349,102509
68.54,6854,26701,1,0,0,0,827.40784,877.76184,1598.58704,1691.28418,0.59365,-0.14954,0.68215,31.798,-84.455,30.24,6810,66374,102414
68.55,6855,26702,1,0,0,0,827.40784,877.76184,1598.20557,1691.13159,0.59194,-0.00855,0.15955,30.135,-104.58,45.028,6810,66374,102414
68.56,6856,26703,1,0,0,0,827.40784,877.76184,1598.20557,1690.75012,0.50649,0.00317,-0.02014,27.633,-109.445,49.105,6850,66385,102309
68.57,6857,26704,1,0,0,0,827.40784,877.76184,1598.51074,1690.75012,0.38282,0.0011,-0.16504,21.56,-109.97,51.118,6850,66385,102309
68.58,6858,26705,1,0,0,0,827.40784,876.84631,1597.90039,1690.36865,0.2544,-0.02271,-0.27393,15.173,-107.73,51.135,6872,66409,102304
68.59,6859,26706,1,0,0,0,827.40784,876.84631,1597.59521,1690.36865,0.13428,-0.0752,-0.35487,10.903,-103.145,48.843,6872,66409,102304
68.6,6860,26707,1,0,0,0,827.40784,876.84631,1597.97668,1690.44495,-0.08985,-0.18201,-0.46681,13.493,-87.203,39.883,6886,66460,102399
68.61,6861,26708,1,0,0,0,827.40784,876.84631,1597.67151,1690.21606,-0.19617,-0.19422,-0.51552,17.903,-76.685,35.228,6886,66460,102399
68.62,6862,26709,1,0,0,0,827.40784,876.84631,1597.8241,1690.44495,-0.28053,-0.19044,-0.57241,23.415,-65.73,31.063,6894,66524,102538
68.63,6863,26710,1,0,0,0,827.17896,876.84631,1597.8241,1690.52124,-0.33766,-0.17859,-0.62917,27.44,-54.933,28.298,6894,66524,102538
